alim_code,name_fr,name_en,group_code,subgroup_code,subsubgroup_code,energy_kcal,energy_kj,protein_g,carbs_g,sugars_g,fat_g,saturated_fat_g,fibre_g,salt_g,water_g
5207,Champagne,Champagne,06,0603,060301,"76,1",316,"0,3","1,4","1,4",0,0,0,"0,0048","86,8"
5209,Vin blanc mousseux aromatisé,"Wine, white, sparkling, flavoured",06,0603,060301,"83,5",348,"0,2","5,1","5,1",0,0,0,"0,033",-
5210,Vin (aliment moyen),Wine (average),06,0603,060301,"76,7",318,"0,16","0,96","0,83","< 0,3",0,"< 0,61","0,61","86,9"
5214,Vin rouge,"Wine, red",06,0603,060301,"75,7",314,"0,16",0,traces,"< 0,5",0,< 1,< 2,"87,2"
5215,Vin blanc sec,"Wine, white, dry",06,0603,060301,"55,3",229,"0,25","0,17","0,17",0,0,0,"0,0063","92,1"
5216,Vin rosé,"Wine, rose",06,0603,060301,"69,2",287,"0,15","1,4","1,4",0,0,0,"0,01","88,1"
5217,Vin cuisiné (alcool évaporé),"Wine, cooked (alcohol evaporated)",10,1003,000000,15,"63,9","0,1","3,66",-,0,0,0,"0,0075",-
5219,"Alcool fort (type rhum), cuisiné (alcool évaporé)","Rum, cooked (alohol evaporated)",10,1003,000000,"0,0019","0,0083",0,"0,00049",0,0,0,0,"0,0039",100
6001,"Boeuf, côte crue","Beef, rib, raw",04,0402,040201,251,1040,"18,7",0,0,"19,6",-,0,"0,16",-
6002,"Boeuf, épaule crue","Beef, shoulder, raw",04,0402,040201,130,548,"21,4",0,0,"4,97","1,96",0,"0,18","72,6"
6003,"Boeuf, basse-côte crue","Beef, chuck steak, raw",04,0402,040201,201,837,19,"1,45","< 0,5","13,2","5,94",0,"0,17","65,8"
6100,"Boeuf, entrecôte, partie maigre grillée/poêlée","Beef, rib steak, lean, grilled/pan-fried",04,0401,040101,198,829,"25,5",0,0,"10,7","4,75",0,"0,15","62,3"
6101,Boeuf braisé,"Beef, braised",04,0401,040101,240,1000,"32,1",0,0,"12,4","5,72",0,"0,15","55,7"
6102,"Boeuf, gîte à la noix cru","Beef, round, raw",04,0402,040201,187,779,"20,7",0,0,"11,5","4,54",0,"0,14","66,9"
6103,"Boeuf, entrecôte crue","Beef, rib steak, raw",04,0402,040201,231,961,"19,4",0,0,"17,1","8,07",0,"0,075","62,5"
6104,"Boeuf, gîte à la noix cuit","Beef, round, cooked",04,0401,040101,102,431,21,"0,2",0,"1,9","0,8",0,-,-
6105,"Boeuf, faux-filet rôti/cuit au four","Beef, sirloin steak, roasted/baked",04,0401,040101,194,812,"28,8",0,0,"8,71","3,62",0,-,62
6106,"Boeuf, rond de gîte cru","Beef, eye of round, raw",04,0402,040201,111,470,"22,9","0,38","< 0,5","2,02","0,73",0,"0,15",74
6110,"Boeuf, faux-filet grillé/poêlé","Beef, sirloin steak, grilled/pan-fried",04,0401,040101,182,762,"27,1",0,0,"8,17","3,39",0,"0,14","64,3"
6111,"Boeuf, faux-filet cru","Beef, sirloin steak, raw",04,0402,040201,152,639,"22,3","0,6",0,"6,74",-,0,"0,082","70,5"
6116,"Boeuf, filet cru","Beef, tenderloin, raw",04,0402,040201,132,553,"21,6","0,22","< 0,5","4,95","2,06",0,"0,15","72,8"
6122,"Boeuf, plat de côtes cru","Beef, short ribs, raw",04,0402,040201,287,1190,"18,4",0,0,"23,7","10,6",0,"0,12","58,2"
6123,"Boeuf, plat de côtes braisé ou bouilli/cuit à l'eau","Beef, short ribs, braised or boiled",04,0401,040101,269,1130,"37,3",0,0,"13,3","5,58",0,"0,13","48,9"
6130,"Boeuf, hampe crue","Beef, thin flank, raw",04,0402,040201,154,643,19,0,0,"8,63","3,91",0,"0,15","71,5"
6131,"Boeuf, hampe grillée/poêlée","Beef, thin flank, grilled/pan-fried",04,0401,040101,174,728,"21,6",0,0,"9,76","4,36",0,-,"67,6"
6140,"Boeuf, joue crue","Beef, cheek, raw",04,0402,040201,136,571,"22,3","0,4",0,"5,02","1,81",0,"0,18","73,2"
6141,"Boeuf, joue, braisée ou bouillie/cuite à l'eau","Beef, cheek, braised or boiled",04,0401,040101,236,992,"39,2",0,0,"8,82","3,19",0,-,"52,9"
6150,"Boeuf, jarret cru","Beef, knuckle, raw",04,0402,040201,-,-,-,0,0,"4,25","1,22",0,-,-
6151,"Boeuf, jarret bouilli/cuit à l'eau","Beef, knuckle, boiled/cooked in water",04,0401,040101,161,679,31,0,0,"4,1","1,13",0,-,-
6160,"Boeuf, tende de tranche crue","Beef, topside, raw",04,0402,040201,116,488,"23,1","0,57",0,"2,34","0,8",0,"0,078","74,8"
6161,"Boeuf, tende de tranche grillée/poêlée","Beef, topside, grilled/pan-fried",04,0401,040101,141,597,"28,7",0,0,"2,92","0,98",0,-,"68,5"
6162,"Boeuf, tende de tranche rôtie/cuite au four","Beef, topside, roasted/baked",04,0401,040101,146,618,"29,8",0,0,"3,03","1,03",0,-,"67,4"
6200,"Boeuf, steak ou bifteck grillé/poêlé","Beef, steak or beef steak, grilled/pan-fried",04,0401,040101,128,541,"27,6",0,0,"1,95","0,98",0,"0,16","69,1"
6201,"Boeuf, steak ou bifteck cru","Beef, steak or beef steak, raw",04,0402,040201,229,953,"18,7","0,06",0,"17,2","6,91",0,"0,15",62
6202,"Boeuf, boule de macreuse crue","Beef, bolar-blade, raw",04,0402,040201,118,495,"21,8",0,0,"3,36","1,23",0,"0,097","74,5"
6204,"Boeuf, onglet cru","Beef, hanger steak, raw",04,0402,040201,138,577,"19,9","0,62","< 0,5","6,18","2,76",0,"0,18","72,4"
6205,"Boeuf, onglet grillé/poêlé","Beef, hanger steak, grilled/pan-fried",04,0401,040101,171,717,23,0,0,"8,8",-,0,-,-
6206,"Boeuf, rumsteck cru","Beef, rump steak, raw",04,0402,040201,118,499,"23,5","0,4",0,"2,5","0,78",0,"0,14","72,6"
6207,"Boeuf, rumsteck grillé/poêlé","Beef, rump steak, grilled/pan-fried",04,0401,040101,138,584,29,traces,traces,"2,1","0,81",0,"0,16","67,9"
6208,"Boeuf, boule de macreuse grillée/poêlée","Beef, bolar-blade, grilled/pan-fried",04,0401,040101,144,607,"26,7",0,0,"4,11","1,53",0,-,"68,8"
6210,"Boeuf, rosbif rôti/cuit au four","Beef, roast beef, roasted/baked",04,0401,040101,126,532,"24,1","0,3",0,"3,16","0,62",0,"< 0,1","71,1"
6211,"Boeuf, bavette d'aloyau grillée/poêlée","Beef, flank steak, grilled/pan-fried",04,0401,040101,162,682,25,0,0,"6,94","2,73",0,-,"67,8"
6212,"Boeuf, bavette d'aloyau crue","Beef, flank steak, raw",04,0402,040201,133,557,"20,4",0,0,"5,67","2,2",0,"0,085","73,7"
6214,"Boeuf, boule de macreuse rôtie/cuite au four","Beef, bolar-blade, roasted/baked",04,0401,040101,147,619,"27,3",0,0,"4,2","1,59",0,-,"68,2"
6230,"Boeuf, à bourguignon ou pot-au-feu, cuit","Beef, stewing meat, cooked",04,0401,040101,172,728,34,0,0,"4,05","2,77",0,"0,15","59,4"
6231,"Boeuf, à bourguignon ou pot-au-feu, cru","Beef, stewing meat, raw",04,0402,040201,164,686,24,0,0,"7,5","2,7",0,"0,1",-
6240,"Boeuf, collier cru","Beef, neck, raw",04,0402,040201,198,825,"20,1","0,78","< 0,5","12,7","5,41",0,"0,17","66,7"
6241,"Boeuf, collier braisé","Beef, neck, braised",04,0401,040101,184,776,33,0,0,"5,8","1,97",0,-,-
6250,"Boeuf, steak haché 5% MG cru","Beef, minced steak, 5% fat, raw",04,0402,040201,130,547,"21,9","0,3",0,"4,59","1,64",0,"0,097",74
6251,"Boeuf, steak haché 5% MG cuit","Beef, minced steak, 5% fat, cooked",04,0401,040101,155,650,"25,5",0,0,"5,85","2,89",0,"0,16","68,9"
6252,"Boeuf, steak haché 10% MG cru","Beef, minced steak, 10% fat, raw",04,0402,040201,170,710,20,0,0,10,"3,93",0,"0,17","69,5"
6253,"Boeuf, steak haché 10% MG cuit","Beef, minced steak, 10% fat, cooked",04,0401,040101,210,879,"26,1",0,0,"11,8","4,63",0,"0,17","61,2"
6254,"Boeuf, steak haché 15% MG cru","Beef, minced steak, 15% fat, raw",04,0402,040201,215,897,"20,2","0,47",0,"14,8","6,86",0,"0,1","65,4"
6255,"Boeuf, steak haché 15% MG cuit","Beef, minced steak, 15% fat, cooked",04,0401,040101,239,996,"23,6",0,0,"16,1","5,9",0,"0,21","59,1"
6256,"Boeuf, steak haché 20% MG cru","Beef, minced steak, 20% fat, raw",04,0402,040201,249,1030,"17,2",0,0,20,"7,58",0,"0,17","61,9"
6257,"Boeuf, steak haché 20% MG cuit","Beef, minced steak, 20% fat, cooked",04,0401,040101,265,1100,23,0,0,"19,2","8,14",0,"0,19","56,7"
6259,"Boeuf, steak haché, cuit (aliment moyen)","Beef, ground, cooked (average)",04,0401,040101,229,956,"23,8",0,0,"14,9","5,57",0,"0,2","60,2"
6270,"Boeuf, paleron cru","Beef, chuck, raw",04,0402,040201,144,602,"21,2",0,0,"6,54","2,59",0,"0,12","72,3"
6271,"Boeuf, paleron, braisé ou bouilli/cuit à l'eau","Beef, chuck, braised or boiled",04,0401,040101,251,1050,"36,8","0,2",0,"11,4","4,5",0,"0,17","51,8"
6310,"Boeuf, queue bouillie/cuite à l'eau","Beef, oxtail, boiled/cooked in water",04,0401,040101,196,820,28,0,0,"9,3","3,72",0,-,-
6311,"Boeuf, queue crue","Beef, oxtail, raw",04,0402,040201,203,849,"21,5","0,23","< 0,5","12,9","4,41",0,"0,28",65
6510,"Veau, côte crue","Veal, chop, raw",04,0402,040201,189,787,"18,3",0,0,"12,9","4,84",0,"0,11","68,9"
6511,"Veau, côte grillée/poêlée","Veal, chop, grilled/pan-fried",04,0401,040101,156,657,"25,1",0,0,"6,24","2,11",0,"0,25","69,4"
6512,"Veau, carré grillé/poêlé","Veal, loin, grilled/pan-fried",04,0401,040101,171,720,28,0,0,"6,6","2,64",0,-,-
6513,"Veau, carré cru","Veal, loin, raw",04,0402,040201,128,537,"19,3","0,4",0,"5,44","2,26",0,"0,21","74,1"
6520,"Veau, escalope cuite","Veal, escalope, cooked",04,0401,040101,147,620,31,0,0,"2,5","0,82",0,"0,15",65
6521,"Veau, escalope crue","Veal, escalope, raw",04,0402,040201,114,480,"20,5","0,58",0,"3,28","0,83",0,"0,097","73,7"
6522,"Veau, noix,crue","Veal, tenderloin, raw",04,0402,040201,111,467,"21,8",0,0,"2,58","0,79",0,"0,16","75,4"
6523,"Veau, noix grillée/poêlée","Veal, tenderloin, grilled/pan-fried",04,0401,040101,147,622,"29,1",0,0,"3,44","1,06",0,-,"67,2"
6524,"Veau, noix rôtie/cuite au four","Veal, tenderloin, roasted/baked",04,0401,040101,147,622,"29,1",0,0,"3,44","1,06",0,-,"67,2"
6530,"Veau, filet cru","Veal fillet, raw",04,0402,040201,95,402,"20,6",0,0,"1,4","0,5",0,"0,24",-
6531,"Veau, filet rôti/cuit au four","Veal fillet, roasted/baked",04,0401,040101,212,886,"24,8","0,5",0,"12,3","5,26",0,"0,23","60,7"
6535,"Veau, steak haché 20% MG cru","Veal, minced steak, 20% fat, raw",04,0402,040201,243,1010,"16,7","0,4",0,"19,5","8,5",0,"0,19",-
6536,"Veau, steak haché 15% MG cru","Veal, minced steak, 15% fat, raw",04,0402,040201,208,864,"18,2",0,0,15,"6,2",0,"0,17",-
6540,"Veau, poitrine crue","Veal, breast, raw",04,0402,040201,203,843,"17,5",0,0,"14,8","3,1",0,"0,18","67,7"
6550,"Veau, rôti cru","Veal, roast, raw",04,0402,040201,145,611,"27,3",0,0,"3,96","2,27",0,"0,2","66,5"
6551,"Veau, rôti cuit","Veal, roast, cooked",04,0401,040101,143,603,"28,1",0,0,"3,39","1,22",0,"0,17",67
6560,"Veau, épaule crue","Veal, shoulder, raw",04,0402,040201,124,523,"20,7",0,0,"4,63","1,55",0,"0,15","74,9"
6562,"Veau, épaule grillée/poêlée","Veal, shoulder, grilled/pan-fried",04,0401,040101,166,698,"27,6",0,0,"6,17","2,07",0,-,"66,5"
6563,"Veau, épaule braisée ou bouillie","Veal, shoulder, braised or boiled",04,0401,040101,219,920,"36,4",0,0,"8,14","2,91",0,-,"55,9"
6564,"Veau, viande, cuite (aliment moyen)","Veal, meat, cooked (average)",04,0401,040101,164,689,"29,1","0,011",0,"5,25","1,87",0,"0,19","65,1"
6580,"Veau, pied cru","Veal, foot, raw",04,0402,040201,184,769,"19,1",0,0,12,-,0,"0,12",-
6581,"Veau, jarret braisé ou bouilli","Veal, knuckle or shank, braised or boiled",04,0401,040101,207,873,"37,4",0,0,"6,43","1,95",0,-,"56,7"
6582,"Veau, tête, bouillie/cuite à l'eau","Calf, head, boiled/cooked in water",04,0401,040101,187,779,21,0,0,"11,4","4,18",0,-,-
6583,"Veau, jarret cru","Veal, knuckle or shank, raw",04,0402,040201,118,496,"21,3",0,0,"3,66","1,11",0,"0,21","75,4"
6584,"Viande blanche, cuite (aliment moyen)","Meat, white, cooked (average)",04,0401,000000,177,744,28,"0,1","0,0023","7,12","2,45","0,0019","0,18","63,8"
6585,"Viande rouge, cuite (aliment moyen)","Red meat, cooked (average)",04,0401,000000,170,715,"26,3","0,025",0,"7,22","2,81",0,"0,21","65,2"
6590,"Veau, collier cru","Veal, neck, raw",04,0402,040201,133,556,"19,8",0,0,"5,92","1,99",0,"0,15","73,8"
6591,"Veau, collier braisé ou bouilli","Veal, neck, braised or boiled",04,0401,040101,233,978,"34,9",0,0,"10,4","3,5",0,-,"53,9"
6900,"Cheval, viande crue","Horse, meat, raw",04,0402,040207,132,556,"20,2","0,5",0,"5,5","2,04",0,"0,14","72,6"
6901,"Cheval, steak ou bifteck cru","Horse, steak, raw",04,0402,040207,129,541,"21,4","0,4",0,"4,6","1,44",0,"0,13","72,6"
6902,"Cheval, viande rôtie/cuite au four","Horse, meat, roasted/baked",04,0401,040107,138,581,28,0,0,"2,85","2,41",0,"0,1","68,6"
6903,"Cheval, tende de tranche crue","Horse, topside, raw",04,0402,040207,106,448,"22,7",0,0,"1,68","0,48",0,-,-
6904,"Cheval, faux-filet cru","Horse, sirloin steak, raw",04,0402,040207,121,510,"22,2",0,0,"3,58","1,17",0,-,-
6905,"Cheval, entrecôte crue","Horse, rib steak, raw",04,0402,040207,118,499,"22,1",0,0,"3,34","1,08",0,-,-
6906,"Cheval, tende de tranche grillée/poêlée","Horse, topside, grilled/pan-fried",04,0401,040107,135,570,"27,9",0,0,"2,58","0,77",0,-,"68,7"
6907,"Cheval, faux-filet grillé/poêlé","Horse, sirloin steak, grilled/pan-fried",04,0401,040107,163,685,"26,6",0,0,"6,27","2,1",0,-,"65,5"
6908,"Cheval, entrecôte grillée/poêlée","Horse, rib steak, grilled/pan-fried",04,0401,040107,169,711,"28,2",0,0,"6,24","1,99",0,-,"64,4"
6909,"Cheval, faux-filet rôti/cuit au four","Horse, sirloin steak, roasted/baked",04,0401,040107,173,729,"28,3",0,0,"6,68","2,23",0,-,"63,2"
6910,"Cheval, tende de tranche rôtie/cuite au four","Horse, topside, roasted/baked",04,0401,040107,144,607,"29,7",0,0,"2,75","0,82",0,-,"66,6"
6999,Viande cuite (aliment moyen),"Meat, cooked (average)",04,0401,000000,174,733,"27,2","0,14","0,0075","7,18","2,59","0,0084","0,2","64,4"
7000,Pain (aliment moyen),Bread (average),03,0302,030201,276,1170,"8,97",55,"2,38","1,36","0,34","3,86","1,25","31,7"
7001,"Pain blanc (par ex. : baguette, boule…)","Bread, French bread, baguette",03,0302,030201,287,1220,"9,06","58,3","2,3","1,4","0,45","2,7","1,25",30
7002,Pain au levain,"Bread, French bread, with yeast",03,0302,030201,261,1110,"8,13","53,1","2,4","1,3","0,17","2,1","1,25",30
7004,"Pain blanc, passé au grille-pain","Bread, French bread, toasted",03,0302,030202,317,1340,"10,4",64,"1,4","1,3","0,52","3,7","1,51","19,6"
7007,"Pain de tradition française (par ex. : baguette, boule…)","Bread, tradtion French bread",03,0302,030201,279,1180,"8,94","56,7","2,1",1,"0,27","3,8","1,27","31,5"
7009,"Pain blanc précuit, à finir de cuire, préemballé","Bread, French bread, pre-cooked, to be recooked, prepacked",03,0302,030201,265,1120,"7,81","53,9","2,67","1,2","0,4","3,5","1,1","32,7"
7010,Pain bis (à la farine T80 ou T110),"Brown French bread, with flour type 80 or 110",03,0302,030201,265,1120,"9,43",54,"2,39","0,33","0,045","4,2","1,17","34,3"
7013,"Pain sans gluten précuit, à finir de cuire, préemballé","Bread, French bread, gluten free, pre-cooked, to be recooked, prepacked",03,0302,030201,234,983,"3,16","39,8","2,65","5,29","1,1","7,22","1,16",-
7098,"Pain aux céréales et/ou aux graines, préemballé","Country-style bread, French bread, multigrain and/or seeds, prepacked",03,0302,030201,282,1190,"9,06","39,7","4,9","7,6","0,76","5,8","1,15","35,5"
7099,"Pain de campagne, préemballé","Bread, French bread, prepacked",03,0302,030201,257,1090,"7,33","48,7","2,63","2,81","0,38","3,75","1,32",-
7100,Pain de campagne,"French bread, country-style",03,0302,030201,253,1070,"8,25",50,"2,5","1,3","0,42","4,3","1,18","33,4"
7106,"Pain complet au seigle, préemballé","Rye bread, whole grain, prepacked",03,0302,030201,213,899,"6,25","39,5","4,17","0,9","0,24","8,2","1,24","42,7"
7107,"Pain aux graines sans gluten, préemballé","Bread, with seeds, gluten free, prepacked",03,0302,030201,266,1120,"5,2","38,8","3,05","8,55","1,11","6,76","1,22",-
7109,"Pain de mie complet, sans croûte, préemballé","Sandwich loaf, wholemeal, crust less, prepacked",03,0302,030201,245,1030,"7,75","42,8","5,91","3,2","0,5","6,6","1,12","38,3"
7110,Pain complet ou intégral (à la farine T150),"Bread, French bread, wholemeal or integral bread (made with flour type 150)",03,0302,030201,234,989,"9,5","41,2","2,41","1,7","0,56","7,3","1,17","35,9"
7111,"Pain de mie complet, préemballé","Sandwich loaf, wholemeal, prepacked",03,0302,030201,257,1080,8,"41,8","5,63","4,1","0,57","7,3","1,07","36,7"
7113,"Pain de mie aux céréales et/ou graines, préemballé","Sandwich loaf, multigrain and/or with seeds, prepacked",03,0302,030201,290,1220,"9,69","43,5","5,6","6,6","1,07","5,9","1,07","32,2"
7114,"Pain azyme, préemballé","Bread, unleavened, prepacked",03,0302,030201,372,1580,"11,7","74,9","3,14","1,67","0,32","5,41","0,076","6,9"
7115,Pain au son,"Bread, bran grain",03,0302,030201,244,1030,"9,1","44,4","2,04","1,94","0,2","6,21","1,17","35,9"
7116,"Pain de mie blanc sans gluten, préemballé","Sandwich loaf, gluten free, prepacked",03,0302,030201,242,1020,"3,69","41,2","5,16","5,1","0,98","7,4","0,99",41
7117,"Pain de mie blanc, sans sucres ajoutés, préemballé","Sandwich loaf, no added sugars, prepacked",03,0302,030201,290,1220,"7,69","48,1","6,13","5,9","0,74",4,"1,14","32,6"
7125,Pain de seigle et froment,Rye and wheat bread,03,0302,030201,260,1100,"9,06","51,5","2,4",1,"0,32","4,5","1,13","31,6"
7130,"Pain sans gluten, préemballé","Bread, French bread, gluten free, prepacked",03,0302,030201,249,1040,"4,81","37,1","5,9","6,6","0,92","9,9","1,08","39,8"
7160,"Pain blanc, sans sel ajouté","Bread, French bread,  no added salt",03,0302,030201,282,1200,"9,54",57,"4,5","1,17","0,3","2,68","0,013","28,8"
7170,Pain panini,"Bread, panini",03,0302,030201,254,1070,"8,2","50,6","2,3","1,1","0,2","4,2","0,98",-
7180,Pain pita,"Bread, pita",03,0302,030201,249,1050,"8,2","48,8","2,51","1,5","0,2","3,7","1,2","34,1"
7200,"Pain de mie blanc, préemballé","Sandwich loaf, prepacked",03,0302,030201,279,1180,"7,74","50,4","6,14","4,37","0,54","2,83","1,07","33,3"
7201,"Pain de mie blanc, sans croûte, préemballé","Sandwich loaf, crustless, prepacked",03,0302,030201,266,1130,"7,6","50,2","7,5","3,23","0,48","2,89","1,07","34,8"
7210,"Pain de mie brioché, préemballé","Brioche sandwich bread, prepacked",03,0302,030201,312,1310,"8,53","51,4","10,5","7,26","1,33","3,03","1,13","28,3"
7225,"Pain brioché ou viennois, artisanal","Brioche or Vienna bread, from bakery",07,0705,000000,338,1420,"9,75","48,6","7,51","11,2","6,25","1,9","1,14","27,7"
7255,Pain aux céréales et/ou graines,"Bread, multigrain and/or with seeds",03,0302,030201,269,1140,"10,5","46,9","2,2","3,2","0,45","5,2","1,13","31,6"
7256,"Muffin anglais complet, petit pain spécial, préemballé","English muffin, whole wheat flour, prepacked",03,0302,030201,205,867,"11,9",31,"7,88","1,7","0,35","8,1","0,92","46,1"
7257,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",03,0302,030201,228,966,"9,94","42,5","6,17","1,1","0,43","3,8","0,9","41,7"
7258,Pain bagel,"Bread, bagel",03,0302,030201,301,1270,"10,8",53,"6,48","4,58","1,08","2,7","1,02","31,1"
7259,"Pain pour burger ou hot dog (bun), préemballé","Rolls for burger/hotdog (buns), prepacked",03,0302,030201,283,1200,9,"47,2","6,46","4,9","0,84","3,5","1,13","33,2"
7260,"Pain blanc, fait maison (avec farine pour machine à pain)","Bread, French bread, home-made, with flour for home-made bread preparation",03,0302,030201,256,1090,"8,56","52,1",-,"0,9","0,17","2,6","1,45","33,9"
7261,"Pain de campagne, fait maison (avec farine pour machine à pain)","Bread, French bread, home-made (with flour for bread making machine)",03,0302,030201,240,1020,"8,75","46,7",-,"0,9","0,18","5,1","1,34","37,3"
7262,"Pain pour burger ou hot dog (bun) complet, préemballé","Rolls for burger/hotdog (buns), wholemeal, prepacked",03,0302,030201,296,1250,"9,38","48,2","6,74","6,16","0,94","5,18","1,05",-
7263,"Bretzel, pain frais","Bretzel, fresh bread",03,0302,030201,330,1390,"10,1","54,6","3,58","7,1","0,95","3,8","3,35","21,5"
